neighborhood,reviews,ratings,price,name,id,image,theme
Nakuru,3,2.0,350,"Housing at Kedong Ranch, Naivasha",432,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nakuru,5,5.0,350,"Ajabu House, Lake Naivasha",433,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Lamu,4,5.0,407,Jahazi House Lamu,434,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kwale,10,4.5,419,Waterside Luxury Villa Tiwi Beach,435,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Nakuru,27,2.0,350,"Ol-Popongi Camp, Kedong, Naivasha",436,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Mombasa,0,5.0,200,Mombasa Holiday Home,437,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Nairobi,0,5.0,200,"Executive Furnished Apartment,Karen",438,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Mombasa,0,2.0,216,Little Tropical Nest by the Beach,439,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kilifi,1,3.0,210,large villa with pool in malindi,440,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Mombasa,0,5.0,225,Sea View Apartment,441,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Kilifi,0,5.0,300,4 BEDROOM HOLIDAY VILLA,442,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Laikipia,1,2.0,202,"Villa in the Wild, Mount Kenya Wildlife Estate #57",443,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Countryside
Laikipia,0,3.0,202,"Villa in the Wild, Mount Kenya Wildlife Estate #30",444,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Countryside
Kwale,2,2.0,233,Sunset Villa Boutique Resort,445,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Kwale,0,3.0,233,Makuti House 8 Pax (1234),446,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Kilifi,0,2.0,210,MALINDI silversand Albi apt,447,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Mombasa,1,5.0,216,Executive Luxury Beach Apartment,448,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Nairobi,1,5.0,227,Tranquil Green Suburb of Nairobi,449,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kilifi,0,5.0,220,Beautiful sea front villa,450,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Nairobi,0,5.0,221,Sasumwa Bungalow,451,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,0,4.0,220,Jamesborough Residences,452,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Kwale,0,2.0,300,African Eagle villa,453,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Kilifi,0,3.0,225,Sedona Properties | Jacaranda House,454,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kwale,0,2.0,232,Makuti House 6 Pax (124),455,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Laikipia,0,3.0,202,"Villa in the Wild, Mount Kenya Wildlife Estate #34",456,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Countryside
Nairobi,0,2.0,210,3 bedroom furnished apartment,457,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Kilifi,0,3.0,300,private house,458,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Sandy Beaches
Kilifi,0,2.0,221,White Nyumba,459,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kwale,1,5.0,205,Sukuma House,460,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Kilifi,0,5.0,250,Malindi Palace,461,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Kilifi,0,5.0,210,Bourgan House,462,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Mombasa,0,5.0,250,A luxury holiday apartment in nyali,463,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kilifi,0,5.0,220,Golfing holiday home Kenyan Coast,464,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Mombasa,0,2.0,255,Cosy 5BD Beautiful Villa Mombasa.,465,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Kilifi,0,2.0,214,Takaungu - Private House,466,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Kajiado,0,2.0,230,precious home,467,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Countryside
Kwale,0,2.0,250,DIANI SEA BREEZE VILLA,468,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Kilifi,0,3.0,221,VILLA OCEAN VIEW,469,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Kilifi,0,3.0,250,Ngugi's house,470,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Kwale,0,3.0,280,A charming 4bedroom villa,471,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Kilifi,0,3.0,205,"Comfort Modern Mansion in Malindi, Kenya",472,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Kwale,0,4.5,250,BLUE WATER RESORT,473,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Mombasa,0,4.5,250,Sky-Line Penthouse,474,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kwale,0,4.5,210,'Juuchini' Cottage,475,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Kilifi,1,4.5,291,Bianca e Pietro House,476,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Nairobi,0,2.0,300,Covenant Guest House - Entire House (5 rooms),477,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Laikipia,0,2.0,300,Karisia Satellite Camp,478,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Countryside
Kwale,1,3.0,214,Beautiful villa on Msambweni Beach,479,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Nairobi,0,3.0,282,Kaaz Fully Furnished Apartments,480,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Machakos,0,3.0,300,Greenpark - Country Living within a Metropolus,481,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Small Town
Kilifi,0,3.0,280,Paradiso in Africa,482,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Nairobi,0,3.0,300,IL Nido Nairobi Lifestyle Apartment,483,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,0,4.0,150,Stunning 4 bedroom all en suite apartment.,484,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Mombasa,0,4.0,160,A luxury 3 bedroom apartment NYALI,485,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Nairobi,0,4.0,150,A gem in the City!,486,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Mombasa,0,4.0,150,D1 Shikara Apartments furnished 3 bedroom ensuite,487,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Kwale,0,4.0,180,Grace Holiday House,488,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Kwale,0,4.0,150,Blue water park villas #16,489,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Kilifi,0,4.0,145,"Luxury Villas in Watamu, Kenya",490,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Nairobi,0,4.0,150,Cerenata Gardens Two Bedroom Serviced Apartment,491,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nyamira,0,4.0,180,A great country living all ensuite,492,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Green Cities
Kilifi,1,4.0,150,The Savannah,493,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Nairobi,2,4.5,155,Serviced Apartments,494,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Mombasa,5,4.2,150,Sunset Paradise Vacation Home,495,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Nairobi,5,4.5,150,Stunning 4 bedroom duplex apartment,496,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nakuru,5,4.0,180,"Ecoscapes House, Korongo Bay, Lake Naivasha",497,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,0,2.0,150,Charming Serene Modern,498,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Kilifi,33,2.0,151,Appartamento sull'oceano al piano terra,499,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kwale,0,2.0,150,2 bedroom Villa in Diani Beach,500,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Laikipia,4,3.0,180,"Villa in the Wild, Mount Kenya Wildlife Estate #12",501,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Countryside
Laikipia,1,3.0,180,"Villa in the Wild, Mount Kenya Wildlife Estate #50",502,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Countryside
Nairobi,4,4.5,150,A One Residence- Luxury in Upmarket neighborhood.,503,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Kajiado,0,3.0,180,Nairobi home away from home,504,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Countryside
Nairobi,0,3.0,160,Two bedroom self-catering cottage.,505,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Kilifi,0,3.0,180,Private Villa in Kilifi,506,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Nyeri,3,4.5,150,Crystal Heights welcomes you home Nanyuki,507,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Green Cities
Laikipia,4,5.0,168,"Villa in the Wild, Mount Kenya Wildlife Estate #48",508,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Countryside
Mombasa,0,3.0,150,Swahili Gem Apartment 6,509,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Nakuru,6,3.0,175,Kararan...Inspired by Beauty,510,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Kwale,4,3.0,162,Haiku House-Private peaceful gem in Diani,511,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Kilifi,7,5.0,156,"Family beach house, stunning views",512,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Mombasa,5,5.0,150,Swahili Gem Apartment 1,513,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Nairobi,4,4.5,180,The River House,514,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,8,4.5,175,4 bedroom bungalow set in beautiful garden,515,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Kilifi,13,5.0,170,Villa Albachiara Malindi,516,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Lamu,5,5.0,175,Bembea House -Shela Lamu,517,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Kajiado,15,5.0,170,Raha Mstarehe - joyful tranquility,518,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Countryside
Nakuru,6,4.5,150,"Makuti Cottage, Green Park, Naivasha",519,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,5,4.0,120,Fedha Residences -Two bedroom apartment,520,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,0,3.0,125,Just like home,521,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Kilifi,0,3.0,140,Comfy 2 bedroom apartment,522,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Nakuru,0,5.0,125,SEMA VILLA.,523,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Kilifi,0,2.0,140,2 BEDROOM LUXURY HOLIDAY VILLA,524,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Mombasa,0,2.0,130,A prestigious beach home in bamburi,525,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Nairobi,0,5.0,140,Cool ambience in the heart of Westlands,526,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,2,5.0,140,TWO BEDROOM VISTA,527,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,0,2.0,140,Contemporary 3 bedroom apartment,528,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,0,5.0,140,Exclusive Accommodation near UN,529,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,0,5.0,130,Cosy apartment near shoping malls.,530,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Kilifi,2,5.0,140,"Blue Bay Cove, Apartment",531,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Nairobi,0,4.0,130,Skyview park 502,532,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Lamu,0,4.0,140,Charming old-style Lamu town house,533,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Nairobi,2,4.0,120,FOURWAYS JUNCTION VILLA (WHOLE HOUSE),534,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,1,4.0,140,Two Bedroom Vista,535,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Kwale,4,3.5,128,Baobab Villa in Shambani,536,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Nairobi,0,4.0,140,Batians Peak Serviced Apartments,537,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Kilifi,1,4.0,140,"Kuzi House, F92, Vipingo Ridge Golf Estate, Kenya",538,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Sandy Beaches
Nairobi,0,4.0,125,Westlands Fully Furnished Serviced Apartments,539,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,4,4.0,139,The Landmark Suites,540,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,4,5.0,133,Kileleshwa Flat - Peaceful & Bright - Your Home!,541,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Kilifi,3,4.5,125,"Tulia - Bofa, R&R",542,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Kwale,4,5.0,120,WIMBI REEFS - Secluded comfortable beach house,543,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kajiado,13,4.5,130,Scenic cosy cottage available now,544,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Countryside
Kwale,12,5.0,140,Luxury Diani Beach Villa with pool,545,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Nairobi,6,4.5,130,The King Post,546,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Kwale,12,5.0,125,Topi Villa - Affordable luxury,547,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Nairobi,6,5.0,126,"Colobus Cottage on Rosslyn Lone Tree, Nairobi",548,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,3,5.0,160,MzuriSana Homes - Westlands Nairobi,549,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kwale,8,3.5,101,"Villa Holly, Diani Beach - kenya",550,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Nairobi,0,3.0,106,2bed cosy apartment state house ave,551,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,18,3.0,120,3 bedroom penthouse in Nairobi,552,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,0,3.0,120,2brm(all ens)modern apart with lift,553,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,0,5.0,120,Comfy Homes,554,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Kilifi,1,5.0,110,Your home away from home,555,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Kilifi,0,2.0,120,Zawadi Houses in Malindi,556,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Kilifi,3,2.0,105,Wonderful villa in Malindi,557,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Nairobi,0,5.0,120,2 bedroom duplex house - with Jacuzzi,558,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nyeri,0,5.0,120,Legacy Gardens,559,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Green Cities
Nairobi,0,5.0,105,THREE BROOM SAFE APARTMENT,560,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Kisumu,0,5.0,120,Gorgeous home with a classy touch!,561,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Lakeside
Nairobi,2,4.0,116,Bright Spacious Apartment,562,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Kwale,6,4.0,101,Villa Dora,563,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Nairobi,6,4.5,120,Geo Mara Luxury 2 Bdrm Westlands,564,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Kajiado,0,4.0,120,Out of Town Gateaway house,565,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Countryside
Nairobi,2,4.0,110,home away from home,566,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Kisumu,0,4.0,120,Ridgepark Villas Kisumu,567,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Lakeside
Kwale,3,5.0,105,"Villa Massai, privat pool, net",568,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Nairobi,0,4.0,115,Heri Heights Serviced Apartments,569,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kwale,1,4.0,110,Doric Cottages Diani,570,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
